hour,inventory_time,inventory_tx,cm inv,unique_tx,unique_fp,unique_fn,tp_inv,tn_inv,fp_inv,fn_inv,fn_index_inv,fn_expiry_inv,FPR inv,FNR inv,Accuracy % inv,Reprocess % inv,total_tx,cm total,entry_tx,cm entry,added_tx,tp_entry,tn_entry,fp_entry,fn_entry,fn_index_entry,fn_expiry_entry,FPR Entry,FNR Entry,Accuracy % Entry,Reprocess % Entry,exit_tx,cm exit,exited_tx,block_tx,non_block,tp_exit,tn_exit,fp_exit,fn_exit,fn_index_exit,fn_expiry_exit,fn_index,fn_expiry,FPR Exit,FNR Exit,Accuracy % Exit,Reprocess % Exit,FPR,FNR,Accuracy %,Reprocess %,current_mempool_tx,shadow_mempool.size(),shadow size in bytes
725,2610000,8678239,7984,5591,0,59,54,7871,0,59,3,56,0,0.00738978,100,0.738978,27550,50330155,7012,27214240,6940,72,6777,0,163,13,150,0,0.0232459,100,2.32459,12554,6265,6265,0,0,6265,6243,0,0,0,0,16,206,0,0,100,0,0,0.0104417,100,1.48039,35447,88021,6.83059e+07
726,2613600,8685764,7525,3136,0,111,290,7123,0,112,13,98,0,0.0148837,100,1.48837,24020,50340802,5605,27219845,5267,338,5153,0,114,10,104,0,0.020339,100,2.0339,10890,5042,5042,0,0,5042,5780,0,0,0,0,23,202,0,0,100,0,0,0.0124367,100,1.72125,35672,87416,6.82835e+07
727,2617200,8689533,3769,1612,0,0,11,3758,0,0,0,0,0,0,100,0,28855,50362753,11970,27231815,11488,482,11309,0,179,14,165,0,0.0149541,100,1.49541,13116,9981,9981,0,0,9981,3135,0,0,0,0,14,165,0,0,100,0,0,0.00695956,100,1.1373,37179,88188,6.83874e+07
728,2620800,8695434,5901,2817,0,40,58,5803,0,40,3,37,0,0.00677851,100,0.677851,31228,50383336,11122,27242937,10861,261,10612,0,249,34,215,0,0.0223881,100,2.23881,14205,9461,9461,0,0,9461,4738,0,0,0,0,37,252,0,0,100,0,0,0.0109122,100,1.6977,38579,88748,6.84563e+07
729,2624400,8703770,8336,5869,0,94,111,8131,0,94,11,83,0,0.0112764,100,1.12764,29387,50397937,7699,27250636,7565,134,7447,0,118,17,101,0,0.0153267,100,1.53267,13352,6902,6902,0,0,6902,6430,0,0,0,0,28,184,0,0,100,0,0,0.00924271,100,1.32211,39242,88428,6.83759e+07
730,2628000,8708067,4297,2112,0,36,87,4174,0,36,5,31,0,0.00837794,100,0.837794,20590,50410803,6939,27257575,6550,389,6416,0,134,9,125,0,0.0193111,100,1.93111,9354,5927,5927,0,0,5927,3404,0,0,0,0,14,156,0,0,100,0,0,0.00990503,100,1.51299,39865,88453,6.83861e+07
731,2631600,8710664,2597,1139,0,24,64,2509,0,24,1,23,0,0.00924143,100,0.924143,16945,50423118,6636,27264211,6177,458,6080,1,97,7,90,0.000150693,0.0146172,99.9849,1.46172,7712,5679,5679,0,0,5679,2025,0,0,0,0,8,113,0,0,100,0,6.70601e-05,0.00811427,99.9615,1.31052,40363,88790,6.84166e+07
732,2635200,8712901,2237,1122,0,1,29,2207,0,1,0,1,0,0.000447027,100,0.0447027,10183,50429175,3289,27267500,3237,52,3225,0,12,0,12,0,0.00364853,100,0.364853,4657,2768,2768,0,0,2768,1889,0,0,0,0,0,13,0,0,100,0,0,0.0015674,100,0.235252,40832,89247,6.85036e+07
733,2638800,8714272,1371,950,0,3,36,1332,0,3,0,3,0,0.00218818,100,0.218818,7803,50434503,2875,27270375,2828,47,2804,0,24,4,20,0,0.00834783,100,0.834783,3557,2453,2453,0,0,2453,1104,0,0,0,0,4,23,0,0,100,0,0,0.00403045,100,0.635893,41207,89598,6.85955e+07
734,2642400,8722434,8162,6433,0,20,147,7995,0,20,2,18,0,0.00245038,100,0.245038,32181,50452239,9398,27279773,9223,175,9170,0,53,4,49,0,0.0056395,100,0.56395,14621,8338,8338,0,0,8338,6272,0,0,0,0,6,67,0,0,100,0,0,0.00281875,100,0.415718,42092,90389,6.88596e+07
735,2646000,8731538,9104,3987,2,122,244,8732,2,126,10,112,0.000219684,0.0138401,99.978,1.38401,26388,50462443,5309,27285082,5139,170,5067,0,72,7,65,0,0.0135619,100,1.35619,11975,4895,4896,0,0,4895,7005,0,0,0,0,17,177,0,0,100,0,0.000103584,0.0102548,99.978,1.37376,42335,90154,6.89192e+07
736,2649600,8764590,33052,15026,4,377,1144,31505,4,399,35,342,0.000121021,0.0120719,99.9879,1.20719,86357,50490489,14116,27299198,13651,465,13535,0,116,10,106,0,0.00821763,100,0.821763,39189,13930,13934,0,0,13930,25004,0,0,0,0,45,448,0,0,100,0,6.54686e-05,0.00842908,99.9879,1.09184,42052,89413,6.94457e+07
737,2653200,8780285,15695,6334,1,125,426,15133,1,135,13,112,6.37146e-05,0.00860147,99.9936,0.860147,57091,50519899,15502,27314700,14825,677,14650,0,175,14,161,0,0.0112889,100,1.12889,25894,13908,13908,0,0,13908,11906,0,0,0,0,27,273,0,0,100,0,2.21705e-05,0.00687285,99.9936,0.993685,42969,88756,6.929e+07
738,2656800,8800983,20698,11039,0,64,577,20050,0,71,4,60,0,0.00343028,100,0.343028,61234,50544531,12684,27327384,12321,363,12279,0,42,1,41,0,0.00331126,100,0.331126,27852,11948,11948,0,0,11948,15864,0,0,0,0,5,101,0,0,100,0,0,0.00249283,100,0.338506,43342,87711,6.94137e+07
739,2660400,8807855,6872,5055,0,9,84,6779,0,9,2,7,0,0.00130966,100,0.130966,32509,50564592,10856,27338240,10677,178,10637,1,40,4,36,9.2115e-05,0.0036846,99.9908,0.36846,14781,9205,9205,0,0,9205,5568,0,0,0,0,6,43,0,0,100,0,3.71292e-05,0.00181933,99.9855,0.276399,44814,88135,6.94987e+07
740,2664000,8818874,11019,6730,0,0,2,11017,0,0,0,0,0,0,100,0,76113,50620534,30599,27368839,29376,1221,29069,2,307,28,279,6.53616e-05,0.010033,99.9935,1.0033,34495,25343,25343,0,0,25343,9152,0,0,0,0,28,279,0,0,100,0,2.98681e-05,0.00458476,99.9818,0.737662,48847,88417,6.9477e+07
741,2667600,8854701,35827,14865,2,353,1279,34176,2,370,38,315,5.58238e-05,0.0103274,99.9944,1.03274,105669,50663052,21803,27390642,21004,797,20795,2,209,28,181,9.17305e-05,0.00958584,99.9908,0.958584,48039,20715,20716,0,0,20715,27130,0,0,0,0,66,496,0,0,100,0,5.10562e-05,0.00739039,99.9888,1.00469,49135,86315,6.931e+07
742,2671200,8884352,29651,13431,2,137,986,28517,2,146,13,124,6.74514e-05,0.00492395,99.9933,0.492395,74864,50685551,11170,27401812,10976,194,10938,0,38,4,34,0,0.00340197,100,0.340197,34043,11329,11331,0,0,11329,22616,0,0,0,0,17,158,0,0,100,0,3.83509e-05,0.00352828,99.9933,0.450748,48780,84391,6.9412e+07
743,2674800,8916104,31752,15460,1,226,690,30817,1,244,20,206,3.14941e-05,0.00768456,99.9969,0.768456,113700,50742689,30182,27431994,29140,1041,28961,1,179,14,165,3.31323e-05,0.00593069,99.9967,0.593069,51766,26956,26957,0,0,26956,24655,0,0,0,0,34,371,0,0,100,0,2.24997e-05,0.00475869,99.9937,0.682985,50963,85397,6.99539e+07
744,2678400,8944580,28476,15490,0,180,573,27710,0,193,15,165,0,0.00677764,100,0.677764,102968,50795279,27740,27459734,26912,828,26781,0,131,11,120,0,0.00472242,100,0.472242,46752,24850,24850,0,0,24850,21790,0,0,0,0,26,285,0,0,100,0,0,0.00399674,100,0.576348,53025,86021,7.02415e+07
745,2682000,8979760,35180,12781,2,117,1521,33525,2,132,5,112,5.68505e-05,0.00375213,99.9943,0.375213,97151,50830412,17835,27477569,16997,837,16929,1,68,3,65,5.60695e-05,0.00381273,99.9944,0.381273,44136,17298,17299,0,0,17298,26762,0,0,0,0,8,177,0,0,100,0,4.26664e-05,0.00284442,99.9915,0.377252,52723,85004,7.01709e+07
746,2685600,9076761,97001,25091,3,319,1577,95078,3,343,29,290,3.09275e-05,0.00353605,99.9969,0.353605,264702,50920648,47406,27524975,45759,1647,45484,0,275,21,254,0,0.00580095,100,0.580095,120295,42830,42833,0,0,42830,77260,0,0,0,0,50,544,0,0,100,0,1.60225e-05,0.00330063,99.9969,0.427957,55649,85643,7.00331e+07
747,2689200,9130241,53480,22336,2,109,1697,51660,2,121,7,102,3.73972e-05,0.00226253,99.9963,0.226253,143812,50969340,25068,27550043,24476,592,24447,0,29,4,25,0,0.00115685,100,0.115685,65264,23624,23626,0,0,23624,41538,0,0,0,0,11,127,0,0,100,0,1.95748e-05,0.00146811,99.9963,0.190966,56499,86352,7.03038e+07
748,2692800,9171436,41195,14134,1,151,1340,39683,1,171,19,132,2.42748e-05,0.00415099,99.9976,0.415099,115237,51011565,21734,27571777,20903,830,20827,1,76,9,67,4.60109e-05,0.00349683,99.9954,0.349683,52308,20491,20491,0,0,20491,31698,0,0,0,0,28,199,0,0,100,0,2.39751e-05,0.00296092,99.9951,0.392506,56911,86569,7.06344e+07
749,2696400,9172414,978,190,0,1,0,977,0,1,0,1,0,0.00102249,100,0.102249,10427,51020176,4700,27576477,4470,230,4445,0,25,2,23,0,0.00531915,100,0.531915,4749,3911,3911,0,0,3911,836,0,0,0,0,2,24,0,0,100,0,0,0.00271144,100,0.457908,57470,85280,7.03807e+07
750,2700000,9223000,50586,18384,0,214,758,49600,0,228,23,191,0,0.00450718,100,0.450718,168003,51096844,41142,27617619,39788,1353,39652,1,136,15,121,2.43061e-05,0.00330562,99.9976,0.330562,76275,35526,35526,0,0,35526,40572,0,0,0,0,38,312,0,0,100,0,7.8583e-06,0.00286042,99.998,0.396825,61732,89119,7.10628e+07
751,2703600,9309239,86239,34229,2,295,2537,83374,2,326,30,265,2.31914e-05,0.00378019,99.9977,0.378019,214101,51157943,30603,27648222,30063,540,29993,0,70,4,66,0,0.00228736,100,0.228736,97259,30496,30498,0,0,30496,66528,0,0,0,0,34,331,0,0,100,0,1.35742e-05,0.0026877,99.9977,0.338919,61297,87642,7.1414e+07
752,2707200,9353148,43909,21384,1,139,937,42818,1,153,14,125,2.27744e-05,0.00348448,99.9977,0.348448,123228,51202944,23213,27671435,22772,441,22734,0,38,4,34,0,0.00163701,100,0.163701,56106,21788,21789,0,0,21788,34192,0,0,0,0,18,159,0,0,100,0,1.12473e-05,0.00214824,99.9977,0.284556,62280,87358,7.1658e+07
753,2710800,9401435,48287,10681,0,139,1147,46980,0,160,12,127,0,0.00331352,100,0.331352,125908,51241104,20385,27691820,19614,771,19591,0,23,2,21,0,0.00112828,100,0.112828,57236,17775,17775,0,0,17775,39319,0,0,0,0,14,148,0,0,100,0,0,0.0021169,100,0.266484,64119,88404,7.18681e+07
754,2714400,9427608,26173,6217,0,58,412,25691,0,70,5,53,0,0.00267451,100,0.267451,66056,51259289,9758,27701578,9477,281,9461,0,16,2,14,0,0.00163968,100,0.163968,30125,8427,8427,0,0,8427,21643,0,0,0,0,7,67,0,0,100,0,0,0.00193877,100,0.239348,65169,87197,7.16071e+07
755,2718000,9462192,34584,15120,1,25,412,34140,1,31,1,24,2.89151e-05,0.000896368,99.9971,0.0896368,115036,51312637,28114,27729692,27674,438,27647,2,27,1,26,7.11389e-05,0.000960376,99.9929,0.0960376,52338,25234,25235,0,0,25234,27086,0,0,0,0,2,50,0,0,100,0,3.41173e-05,0.000659601,99.9913,0.0925069,67608,88670,7.19607e+07
756,2721600,9503675,41483,17815,0,44,966,40470,0,47,4,40,0,0.00113299,100,0.113299,124038,51362739,26275,27755967,25544,731,25500,0,44,5,39,0,0.0016746,100,0.16746,56280,23827,23827,0,0,23827,32425,0,0,0,0,9,79,0,0,100,0,0,0.000993612,100,0.134301,69325,88523,7.22157e+07
757,2725200,9525426,21751,8097,0,3,286,21461,0,4,0,3,0,0.0001839,100,0.01839,68165,51391475,15393,27771360,15112,281,15100,0,12,1,11,0,0.000779575,100,0.0779575,31021,13343,13343,0,0,13343,17675,0,0,0,0,1,14,0,0,100,0,0,0.000316913,100,0.0430756,71094,86665,7.18982e+07
758,2728800,9565571,40145,19397,0,8,317,39820,0,8,1,7,0,0.000199278,100,0.0199278,171320,51489809,53239,27824599,51581,1651,51462,7,119,13,106,0.000131483,0.0022352,99.9869,0.22352,77936,45095,45095,0,0,45095,32834,0,0,0,0,14,113,0,0,100,0,5.05492e-05,0.000917107,99.9826,0.135998,77580,92414,7.31525e+07
759,2732400,9623297,57726,21451,0,50,1145,56526,0,55,5,45,0,0.000952777,100,0.0952777,202465,51589039,52745,27877344,51228,1512,51136,5,92,14,78,9.47957e-05,0.00174424,99.9905,0.174424,91994,46485,46485,0,0,46485,45480,0,0,0,0,19,123,0,0,100,0,3.18561e-05,0.000936568,99.9913,0.133067,82323,97038,7.43042e+07
760,2736000,9677783,54486,19457,1,31,792,53656,1,37,4,27,1.83533e-05,0.000679074,99.9982,0.0679073,148944,51638721,26744,27904088,25702,1037,25668,5,34,5,29,0.000186958,0.00127131,99.9813,0.127131,67714,22938,22939,0,0,22938,44749,0,0,0,0,9,56,0,0,100,0,5.75993e-05,0.000681591,99.989,0.0874061,85086,95806,7.40699e+07
761,2739600,9748114,70331,21648,9,54,1279,68981,9,62,2,52,0.000127966,0.000881546,99.9872,0.0881546,199053,51709657,38218,27942306,37245,968,37213,5,32,2,30,0.000130828,0.000837302,99.9869,0.0837302,90504,32718,32725,0,0,32718,57729,0,0,0,0,4,82,0,0,100,0,9.91031e-05,0.000665407,99.9801,0.0865968,89606,97464,7.43517e+07
762,2743200,9799050,50936,14826,3,28,763,50136,3,34,3,25,5.88974e-05,0.000667504,99.9941,0.0667504,117108,51733792,12853,27955159,12635,216,12634,2,1,0,1,0.000155606,7.78028e-05,99.9844,0.00778028,53319,11282,11285,0,0,11282,42004,0,0,0,0,3,26,0,0,100,0,6.66036e-05,0.000466225,99.9902,0.0548684,90956,96949,7.42525e+07
763,2746800,9803475,4425,2092,1,0,77,4347,1,0,0,0,0.000225989,0,99.9774,0,9807,51735640,978,27956137,899,79,899,0,0,0,0,0,0,100,0,4404,870,871,0,0,870,3533,0,0,0,0,0,0,0,0,100,0,0.000159413,0,99.9774,0,90984,95328,7.39385e+07
764,2750400,9858651,55176,19751,3,7,595,54569,4,8,1,6,7.24953e-05,0.000144991,99.9928,0.0144991,122496,51757513,11657,27967794,11351,304,11351,2,0,0,0,0.000171571,0,99.9828,0,55663,10216,10219,0,0,10216,45437,0,0,0,0,1,6,0,0,100,0,7.78725e-05,0.00010383,99.9891,0.0119701,92116,93767,7.36482e+07
765,2754000,9921526,62875,28363,4,1,423,62445,4,3,0,1,6.36183e-05,4.77137e-05,99.9936,0.00477137,143492,51786147,15382,27983176,15269,113,15269,0,0,0,0,0,0,100,0,65235,13252,13255,0,0,13252,51978,0,0,0,0,0,1,0,0,100,0,4.37115e-05,3.27837e-05,99.9936,0.00383352,94130,94506,7.38416e+07
766,2757600,9948968,27442,12285,2,0,114,27325,3,0,0,0,0.000109321,0,99.9891,0,61178,51797259,5988,27989164,5915,73,5915,0,0,0,0,0,0,100,0,27748,5124,5127,0,0,5124,22621,0,0,0,0,0,0,0,0,100,0,7.78129e-05,0,99.9891,0,94918,95038,7.3955e+07
767,2761200,10005146,56178,15376,0,0,1057,55121,0,0,0,0,0,0,100,0,177924,51872455,40866,28030030,40296,564,40296,6,0,0,0,0.000146821,0,99.9853,0,80880,34330,34330,0,0,34330,46550,0,0,0,0,0,0,0,0,100,0,4.56711e-05,0,99.9893,0,100884,98686,7.46075e+07
768,2764800,10072031,66885,29025,7,0,732,66146,7,0,0,0,0.000104657,0,99.9895,0,178113,51930365,30287,28060317,29915,366,29915,6,0,0,0,0.000198105,0,99.9802,0,80941,27623,27627,0,0,27623,53314,0,0,0,0,0,0,0,0,100,0,0.000104171,0,99.9806,0,103172,100337,7.5394e+07
769,2768400,10112529,40498,22169,3,25,349,40119,3,27,2,23,7.40777e-05,0.0006667,99.9926,0.06667,88431,51945696,7737,28068054,7629,107,7622,1,7,0,7,0.000129249,0.000904743,99.9871,0.0904743,40196,7594,7596,0,0,7594,32580,0,0,0,0,2,30,0,0,100,0,7.16474e-05,0.000609002,99.9901,0.0704882,79818,99496,7.52697e+07
770,2772000,10177917,65388,21976,8,60,426,64890,8,64,5,55,0.000122347,0.000978773,99.9878,0.0978773,169111,51995103,26769,28094823,26171,593,26137,5,34,1,33,0.000186783,0.00127013,99.9813,0.127013,76954,22638,22645,0,0,22638,54261,0,0,0,0,6,88,0,0,100,0,0.000113245,0.000853696,99.9801,0.10634,83344,102327,7.5818e+07
771,2775600,10230350,52433,23820,2,26,328,52074,3,28,2,24,5.72159e-05,0.000534015,99.9943,0.0534015,130640,52029864,18830,28113653,18610,219,18588,1,22,3,19,5.31067e-05,0.00116835,99.9947,0.116835,59377,15931,15933,0,0,15931,43418,0,0,0,0,5,43,0,0,100,0,4.58747e-05,0.000573434,99.9924,0.0701626,86021,104010,7.61864e+07
772,2779200,10259549,29199,9280,0,7,269,28923,0,7,0,7,0,0.000239734,100,0.0239734,107735,52084223,29579,28143232,28991,580,28958,8,33,4,29,0.000270462,0.00111566,99.973,0.111566,48957,24780,24780,0,0,24780,24172,0,0,0,0,4,36,0,0,100,0,9.57419e-05,0.000478709,99.9726,0.0680527,90232,107686,7.68508e+07
773,2782800,10290938,31389,13323,0,13,175,31201,0,13,1,12,0,0.000414158,100,0.0414158,105998,52132747,26386,28169618,25846,538,25817,2,29,1,28,7.57978e-05,0.00109907,99.9924,0.109907,48223,22138,22138,0,0,22138,26076,0,0,0,0,2,40,0,0,100,0,2.50272e-05,0.000525572,99.9936,0.0726958,93940,110695,7.74027e+07
774,2786400,10363192,72254,20474,1,29,749,71472,1,32,2,27,1.38401e-05,0.000442882,99.9986,0.0442882,193314,52193931,33203,28202821,32651,550,32620,2,31,2,29,6.02355e-05,0.000933651,99.994,0.0933651,87857,27981,27982,0,0,27981,59848,0,0,0,0,4,56,0,0,100,0,2.24824e-05,0.000472129,99.9958,0.05974,98609,114803,7.83327e+07
775,2790000,10387069,23877,6430,0,4,159,23711,1,6,0,4,4.18813e-05,0.000251288,99.9958,0.0251288,49368,52199584,3042,28205863,3022,20,3022,0,0,0,0,0,0,100,0,22449,2611,2612,0,0,2611,19831,0,0,0,0,0,4,0,0,100,0,3.38639e-05,0.000203183,99.9958,0.0222891,99019,114882,7.83702e+07
776,2793600,10395436,8367,3097,1,8,76,8282,1,8,1,7,0.000119517,0.000956137,99.9881,0.0956137,19354,52203619,2152,28208015,1988,164,1986,0,2,0,2,0,0.000929368,100,0.0929368,8835,1883,1884,0,0,1883,6944,0,0,0,0,1,9,0,0,100,0,8.06322e-05,0.000806322,99.9881,0.0950661,99123,114372,7.82853e+07
777,2797200,10396948,1512,856,0,0,1,1511,0,0,0,0,0,0,100,0,3356,52204192,310,28208325,301,9,301,0,0,0,0,0,0,100,0,1534,263,263,0,0,263,1271,0,0,0,0,0,0,0,0,100,0,0,0,100,0,99161,113814,7.81773e+07
778,2800800,10405402,8454,2859,0,0,20,8434,0,0,0,0,0,0,100,0,30230,52218927,7995,28216320,7866,129,7861,0,5,1,4,0,0.000625391,100,0.0625391,13781,6740,6740,0,0,6740,7041,0,0,0,0,1,4,0,0,100,0,0,0.000215619,100,0.030397,100287,114550,7.83471e+07
779,2804400,10452464,47062,14200,0,4,231,46825,0,6,1,3,0,0.000127491,100,0.0127491,174967,52307793,48386,28264706,47388,996,47315,2,73,11,62,4.13343e-05,0.0015087,99.9959,0.15087,79519,40480,40480,0,0,40480,39033,0,0,0,0,12,65,0,0,100,0,1.47137e-05,0.00058119,99.9958,0.0827676,107195,121077,7.96429e+07
780,2808000,10476043,23579,8754,0,23,467,23088,1,23,1,22,4.24106e-05,0.000975444,99.9958,0.0975444,74490,52340266,16998,28281704,16701,296,16672,1,29,1,28,5.88305e-05,0.00170608,99.9941,0.170608,33913,15475,15475,0,0,15475,18435,0,0,0,0,2,50,0,0,100,0,3.56812e-05,0.00092771,99.9915,0.128151,108421,122181,8.00156e+07
781,2811600,10521014,44971,24005,1,7,393,44568,1,9,0,7,2.22366e-05,0.000200129,99.9978,0.0200129,122701,52382272,21928,28303632,21749,179,21740,0,9,1,8,0,0.000410434,100,0.0410434,55802,20078,20079,0,0,20078,35721,0,0,0,0,1,15,0,0,100,0,1.14973e-05,0.000206951,99.9978,0.0269062,110091,123106,8.05242e+07
782,2815200,10562207,41193,18095,1,5,300,40887,1,5,1,4,2.4276e-05,0.00012138,99.9976,0.012138,139899,52446840,35201,28338833,34127,1066,34082,8,45,3,42,0.000227266,0.00127837,99.9773,0.127837,63505,29367,29368,0,0,29367,34133,0,0,0,0,4,46,0,0,100,0,8.50975e-05,0.000472764,99.9781,0.0654502,114850,127438,8.13371e+07
783,2818800,10601760,39553,16872,1,13,611,38926,1,15,0,13,2.52825e-05,0.000379238,99.9975,0.0379238,102359,52478512,16343,28355176,16034,308,16022,1,12,0,12,6.11883e-05,0.000734259,99.9939,0.0734259,46463,15329,15329,0,0,15329,31126,0,0,0,0,0,25,0,0,100,0,2.808e-05,0.00037908,99.9949,0.048304,115555,127836,8.16262e+07
784,2822400,10652617,50857,22665,1,13,245,50594,1,17,0,13,1.9663e-05,0.000334271,99.998,0.0334271,135951,52521649,23405,28378581,22973,431,22960,1,13,3,10,4.27259e-05,0.000555437,99.9957,0.0555437,61689,19732,19733,0,0,19732,41943,0,0,0,0,3,23,0,0,100,0,2.1278e-05,0.000319169,99.9961,0.0403975,118795,130137,8.20484e+07
785,2826000,10695795,43178,19272,3,21,483,42668,3,24,4,17,6.94798e-05,0.000555839,99.993,0.0555839,103067,52545917,12972,28391553,12632,339,12627,1,5,0,5,7.70891e-05,0.000385446,99.9923,0.0385446,46917,11296,11299,0,0,11296,35598,0,0,0,0,4,22,0,0,100,0,5.93067e-05,0.000429974,99.9907,0.0516474,120128,130983,8.22004e+07
786,2829600,10696652,857,314,0,0,9,848,0,0,0,0,0,0,100,0,1850,52546219,160,28391713,157,3,157,0,0,0,0,0,0,100,0,833,142,142,0,0,142,691,0,0,0,0,0,0,0,0,100,0,0,0,100,0,120143,130745,8.21488e+07
787,2833200,10718713,22061,8434,1,15,415,21628,1,17,1,14,4.53289e-05,0.000770591,99.9955,0.0770591,50204,52556288,5314,28397027,4980,332,4973,2,7,0,7,0.000376364,0.00131728,99.9624,0.131728,22829,4755,4756,0,0,4755,18062,0,0,0,0,1,21,0,0,100,0,9.33707e-05,0.000746965,99.9864,0.0876712,120367,130312,8.20865e+07
788,2836800,10798416,79703,32305,3,20,1037,78640,3,23,3,17,3.76397e-05,0.000288571,99.9962,0.0288571,172952,52583921,14593,28411620,14281,312,14275,0,6,0,6,0,0.000411156,100,0.0411156,78656,13040,13043,0,0,13040,65594,0,0,0,0,3,23,0,0,100,0,2.79496e-05,0.00027018,99.9962,0.0307542,121605,131209,8.22727e+07
789,2840400,10874511,76095,29919,4,13,489,75587,5,14,1,12,6.57073e-05,0.000183981,99.9934,0.0183981,159808,52604361,10999,28422619,10922,77,10921,0,1,0,1,0,9.09174e-05,100,0.00909174,72714,9441,9445,0,0,9441,63257,0,0,0,0,1,13,0,0,100,0,5.17947e-05,0.000155384,99.9934,0.0172228,123082,132269,8.25146e+07
790,2844000,10876457,1946,1182,0,0,1,1945,0,0,0,0,0,0,100,0,4584,52605366,550,28423169,550,0,550,0,0,0,0,0,0,100,0,2088,455,455,0,0,455,1633,0,0,0,0,0,0,0,0,100,0,0,0,100,0,123177,131978,8.2458e+07
791,2847600,10883910,7453,3973,0,1,20,7432,0,1,0,1,0,0.000134174,100,0.0134174,44269,52635966,16667,28439836,16180,485,16151,2,29,6,23,0.000119998,0.00173997,99.988,0.173997,20149,13933,13933,0,0,13933,6216,0,0,0,0,6,24,0,0,100,0,5.25583e-05,0.000788374,99.9732,0.124378,125424,133687,8.27542e+07
792,2851200,10896803,12893,6672,0,0,215,12678,0,0,0,0,0,0,100,0,67596,52679991,23981,28463817,23620,361,23610,0,10,0,10,0,0.000416997,100,0.0416997,30722,20044,20044,0,0,20044,10678,0,0,0,0,0,10,0,0,100,0,0,0.000175691,100,0.0271194,129000,137051,8.33734e+07
793,2854800,10957920,61117,28112,1,7,1552,59557,1,7,1,6,1.63621e-05,0.000114534,99.9984,0.0114534,170295,52741260,31829,28495646,31510,318,31503,1,7,1,6,3.14179e-05,0.000219925,99.9969,0.0219925,77349,29440,29441,0,0,29440,47904,0,0,0,0,2,12,0,0,100,0,1.63417e-05,0.000114392,99.9967,0.0150625,131069,138865,8.41315e+07
794,2858400,11017018,59098,23772,2,5,963,58127,2,6,1,4,3.38421e-05,0.000101526,99.9966,0.0101526,175131,52810006,36446,28532092,35746,699,35737,1,9,0,9,2.74379e-05,0.000246941,99.9973,0.0246941,79587,32300,32302,0,0,32300,47282,0,0,0,0,1,13,0,0,100,0,2.34661e-05,0.00011733,99.9949,0.0156996,134513,141884,8.50954e+07
795,2862000,11059385,42367,13127,1,17,586,41760,1,20,2,15,2.36033e-05,0.000472066,99.9976,0.0472066,112429,52845249,18911,28551003,18456,454,18449,1,7,1,6,5.28793e-05,0.000370155,99.9947,0.0370155,51151,16332,16332,0,0,16332,34806,0,0,0,0,3,21,0,0,100,0,2.57699e-05,0.000347893,99.9953,0.0440615,136637,143836,8.55126e+07
796,2865600,11059922,537,242,0,0,4,533,0,0,0,0,0,0,100,0,1829,52846095,469,28551472,444,25,443,0,1,0,1,0,0.0021322,100,0.21322,823,377,377,0,0,377,446,0,0,0,0,0,1,0,0,100,0,0,0.000723066,100,0.0994036,136704,143367,8.54323e+07
797,2869200,11072446,12524,4841,0,2,293,12229,0,2,1,1,0,0.000159693,100,0.0159693,28981,52852318,3271,28554743,3158,113,3156,0,2,0,2,0,0.000611434,100,0.0611434,13186,2952,2952,0,0,2952,10233,0,0,0,0,1,3,0,0,100,0,0,0.000213367,100,0.0253245,136910,143032,8.53644e+07
798,2872800,11098607,26161,9153,0,0,285,25876,0,0,0,0,0,0,100,0,125595,52929934,42278,28597021,41197,1076,41184,5,13,1,12,0.000118265,0.000307489,99.9882,0.0307489,57156,35338,35338,0,0,35338,21818,0,0,0,0,1,12,0,0,100,0,4.81802e-05,0.000125269,99.9809,0.018995,142769,148346,8.63557e+07
799,2876400,11131104,32497,12755,1,5,657,31831,1,8,0,5,3.07721e-05,0.000246177,99.9969,0.0246177,77798,52949314,9949,28606970,9793,156,9789,0,4,0,4,0,0.00040205,100,0.040205,35352,9431,9432,0,0,9431,25918,0,0,0,0,0,9,0,0,100,0,1.92764e-05,0.000231316,99.9969,0.0282712,143130,148347,8.65353e+07
800,2880000,11161288,30184,16590,0,5,354,29825,0,5,0,5,0,0.000165651,100,0.0165651,92396,52987947,20238,28627208,19821,417,19816,0,5,0,5,0,0.00024706,100,0.024706,41974,18395,18395,0,0,18395,23578,0,0,0,0,0,10,0,0,100,0,0,0.000145313,100,0.0198326,144556,149639,8.6782e+07
801,2883600,11216870,55582,20001,5,3,917,54655,5,5,0,3,8.99572e-05,8.99572e-05,99.991,0.00899572,149691,53036900,26079,28653287,25400,678,25398,1,2,0,2,3.8345e-05,7.66901e-05,99.9962,0.00766901,68030,22874,22878,0,0,22874,45149,0,0,0,0,0,5,0,0,100,0,5.7397e-05,6.69632e-05,99.9892,0.00857202,147078,151666,8.73158e+07
802,2887200,11228534,11664,3965,1,2,266,11394,1,3,0,2,8.57339e-05,0.000257202,99.9914,0.0257202,26870,53042453,2907,28656194,2788,119,2786,0,2,0,2,0,0.000687994,100,0.0687994,12299,2646,2647,0,0,2646,9650,0,0,0,0,0,4,0,0,100,0,5.80821e-05,0.000290411,99.9914,0.0343147,147219,151414,8.72712e+07
